topic,content,publisher_id,timestamp,latency
weather,cloudy,pub2,2023-02-12T14:18:24,-32.057257890701294
humidity,76.56589179240817,pub2,2023-02-12T14:18:24,-30.054707050323486
weather,sunny,pub2,2023-02-12T14:18:24,-27.050256967544556
humidity,10.189195353985927,pub2,2023-02-12T14:18:24,-25.04762291908264
weather,icy,pub2,2023-02-12T14:18:24,-22.041379928588867
humidity,34.17967425281459,pub2,2023-02-12T14:18:24,-20.036906003952026
weather,sunny,pub2,2023-02-12T14:18:24,-17.03173589706421
humidity,17.88767374937946,pub2,2023-02-12T14:18:24,-15.028196096420288
weather,icy,pub2,2023-02-12T14:18:24,-12.02164101600647
humidity,26.89872568590335,pub2,2023-02-12T14:18:24,-10.017541885375977
weather,cloudy,pub2,2023-02-12T14:18:24,-7.011697053909302
humidity,92.50379150230434,pub2,2023-02-12T14:18:24,-5.008148908615112
weather,cloudy,pub2,2023-02-12T14:18:24,-2.0016520023345947
humidity,94.06445376998433,pub2,2023-02-12T14:18:24,0.0012619495391845703
weather,sunny,pub2,2023-02-12T14:18:24,3.006277084350586
humidity,53.58045079414077,pub2,2023-02-12T14:18:24,5.00932502746582
weather,cloudy,pub2,2023-02-12T14:18:24,8.014533042907715
humidity,80.82882294965154,pub2,2023-02-12T14:18:24,10.01766300201416
weather,cloudy,pub2,2023-02-12T14:18:24,13.022156000137329
humidity,17.192447373141427,pub2,2023-02-12T14:18:24,15.027278900146484
weather,icy,pub2,2023-02-12T14:18:24,18.035320043563843
temperature,-78,pub11,2023-02-12T14:18:24,19.0368549823761
humidity,18.725909729375186,pub5,2023-02-12T14:18:24,20.03892707824707
weather,foggy,pub10,2023-02-12T14:18:24,23.04527497291565
humidity,40.786367133104015,pub3,2023-02-12T14:18:24,24.047372102737427
weather,sunny,pub9,2023-02-12T14:18:24,26.051140069961548
humidity,57.013440828546834,pub8,2023-02-12T14:18:24,27.05289602279663
altitude,27399,pub13,2023-02-12T14:18:24,29.057394981384277
humidity,80.84468504751348,pub4,2023-02-12T14:18:24,31.060784101486206
weather,sunny,pub5,2023-02-12T14:18:24,34.067025899887085
humidity,11.687105261761477,pub6,2023-02-12T14:18:24,36.07577395439148
