topic,content,publisher_id,timestamp,latency
airquality,smog,pub4,2023-02-12T12:36:00,62.215665102005005
altitude,37271,pub1,2023-02-12T12:36:00,63.21729397773743
sound,73,pub3,2023-02-12T12:36:00,64.21880793571472
temperature,-66,pub2,2023-02-12T12:36:00,65.22041988372803
altitude,7260,pub5,2023-02-12T12:36:00,66.22183609008789
altitude,34577,pub1,2023-02-12T12:36:00,67.22326397895813
altitude,20036,pub3,2023-02-12T12:36:00,68.22490906715393
altitude,33805,pub2,2023-02-12T12:36:00,69.22561407089233
temperature,-34,pub5,2023-02-12T12:36:00,70.22709703445435
altitude,22682,pub1,2023-02-12T12:38:08,-56.771596908569336
sound,77,pub3,2023-02-12T12:36:00,72.2295970916748
temperature,20,pub2,2023-02-12T12:36:00,73.23105597496033
airquality,smog,pub5,2023-02-12T12:36:00,74.23250198364258
altitude,39908,pub1,2023-02-12T12:38:08,-52.76637291908264
altitude,37317,pub3,2023-02-12T12:36:00,76.23506498336792
altitude,3431,pub2,2023-02-12T12:36:00,77.2368049621582
altitude,25212,pub5,2023-02-12T12:36:00,78.25325608253479
altitude,10697,pub1,2023-02-12T12:38:08,-48.7425971031189
sound,40,pub3,2023-02-12T12:38:08,-47.7399480342865
temperature,-55,pub2,2023-02-12T12:38:08,-46.72504210472107
temperature,92,pub5,2023-02-12T12:36:00,82.36810994148254
altitude,30562,pub1,2023-02-12T12:38:08,-44.627044916152954
altitude,13105,pub3,2023-02-12T12:38:08,-43.490238904953
altitude,9740,pub2,2023-02-12T12:38:08,-42.47149109840393
airquality,poor,pub5,2023-02-12T12:36:00,86.54436206817627
altitude,3479,pub1,2023-02-12T12:38:08,-40.43622589111328
sound,51,pub3,2023-02-12T12:38:08,-39.37563991546631
temperature,-1,pub2,2023-02-12T12:38:08,-38.13956594467163
altitude,19563,pub5,2023-02-12T12:38:08,-37.0921049118042
altitude,2954,pub1,2023-02-12T12:38:08,-35.5328049659729
altitude,30221,pub3,2023-02-12T12:38:08,-33.74154090881348
altitude,19887,pub2,2023-02-12T12:38:08,-32.5647189617157
temperature,99,pub5,2023-02-12T12:38:08,-31.2341890335083
altitude,31186,pub1,2023-02-12T12:38:08,-30.209938049316406
sound,72,pub3,2023-02-12T12:38:08,-29.20886206626892
temperature,11,pub2,2023-02-12T12:38:08,-28.207587957382202
airquality,poor,pub5,2023-02-12T12:38:08,-27.20428204536438
altitude,14521,pub1,2023-02-12T12:38:08,-25.823807954788208
altitude,29437,pub3,2023-02-12T12:38:08,-24.734636068344116
altitude,24899,pub2,2023-02-12T12:38:08,-23.408858060836792
altitude,4377,pub5,2023-02-12T12:38:08,-22.296919107437134
altitude,26452,pub1,2023-02-12T12:38:08,-21.28132390975952
sound,82,pub3,2023-02-12T12:38:08,-20.102091073989868
temperature,73,pub2,2023-02-12T12:38:08,-18.92283010482788
temperature,85,pub5,2023-02-12T12:38:08,-17.844069957733154
altitude,20242,pub1,2023-02-12T12:38:08,-16.72480607032776
altitude,10157,pub3,2023-02-12T12:38:08,-15.702085018157959
altitude,7204,pub2,2023-02-12T12:38:08,-14.579633951187134
airquality,good,pub5,2023-02-12T12:38:08,-13.134188890457153
altitude,36024,pub1,2023-02-12T12:38:08,-12.106507062911987
sound,45,pub3,2023-02-12T12:38:08,-10.684853076934814
temperature,44,pub2,2023-02-12T12:38:08,-9.661787986755371
altitude,8665,pub5,2023-02-12T12:38:08,-8.642204999923706
airquality,good,pub4,2023-02-12T12:36:00,120.38541293144226
altitude,927,pub1,2023-02-12T12:38:08,-6.5782599449157715
altitude,8011,pub3,2023-02-12T12:38:08,-5.571157932281494
altitude,39259,pub2,2023-02-12T12:38:08,-4.559369087219238
temperature,-88,pub5,2023-02-12T12:38:08,-3.4447638988494873
airquality,good,pub4,2023-02-12T12:38:08,-2.4363040924072266
altitude,18281,pub1,2023-02-12T12:38:08,-0.3594529628753662
airquality,good,pub4,2023-02-12T12:36:00,63.219752073287964
humidity,76.25550186125865,pub4,2023-02-12T12:36:00,64.22238993644714
airquality,good,pub4,2023-02-12T12:38:08,-62.7748908996582
humidity,14.586827252802648,pub4,2023-02-12T12:38:08,-61.771713972091675
airquality,good,pub4,2023-02-12T12:38:08,-60.767492055892944
humidity,77.41560831983745,pub4,2023-02-12T12:38:08,-59.76649308204651
airquality,smog,pub4,2023-02-12T12:38:08,-58.76506805419922
humidity,94.66664929554629,pub4,2023-02-12T12:38:08,-57.76372289657593
airquality,good,pub4,2023-02-12T12:38:08,-56.76251006126404
humidity,15.619187908474512,pub4,2023-02-12T12:38:08,-55.761225938797
airquality,good,pub4,2023-02-12T12:38:08,-54.759891986846924
humidity,37.245657215759074,pub4,2023-02-12T12:38:08,-53.75888109207153
airquality,good,pub4,2023-02-12T12:38:08,-52.758105993270874
humidity,46.39853391848939,pub4,2023-02-12T12:38:08,-51.75685000419617
airquality,good,pub4,2023-02-12T12:38:08,-50.75145602226257
humidity,99.16627647511987,pub4,2023-02-12T12:38:08,-49.74615788459778
airquality,poor,pub4,2023-02-12T12:38:08,-48.743212938308716
humidity,49.46647530905664,pub4,2023-02-12T12:38:08,-47.74051308631897
airquality,poor,pub4,2023-02-12T12:38:08,-46.7256760597229
humidity,96.18819275549083,pub4,2023-02-12T12:38:08,-45.62694692611694
airquality,poor,pub4,2023-02-12T12:38:08,-44.62340211868286
humidity,97.83233534819198,pub4,2023-02-12T12:38:08,-43.494550943374634
airquality,smog,pub4,2023-02-12T12:38:08,-42.47271800041199
humidity,16.125508525169373,pub4,2023-02-12T12:38:08,-41.45461702346802
airquality,good,pub4,2023-02-12T12:38:08,-40.43533205986023
humidity,55.94250679313035,pub4,2023-02-12T12:38:08,-39.374407052993774
airquality,poor,pub4,2023-02-12T12:38:08,-38.138725996017456
humidity,26.47218495519374,pub4,2023-02-12T12:38:08,-37.09124994277954
airquality,poor,pub4,2023-02-12T12:38:08,-35.53170394897461
humidity,81.43836597386179,pub4,2023-02-12T12:38:08,-33.74065089225769
airquality,smog,pub4,2023-02-12T12:38:08,-32.563822984695435
humidity,75.08621018320211,pub4,2023-02-12T12:38:08,-31.232748985290527
airquality,good,pub4,2023-02-12T12:38:08,-30.20892310142517
humidity,95.3269701868196,pub4,2023-02-12T12:38:08,-29.191111087799072
airquality,good,pub4,2023-02-12T12:38:08,-28.074898958206177
humidity,66.72919474959653,pub4,2023-02-12T12:38:08,-26.915488958358765
airquality,poor,pub4,2023-02-12T12:38:08,-25.822251081466675
humidity,18.223715300085537,pub4,2023-02-12T12:38:08,-24.73373794555664
airquality,poor,pub4,2023-02-12T12:38:08,-23.407861948013306
humidity,44.245931165504246,pub4,2023-02-12T12:38:08,-22.296051025390625
airquality,poor,pub4,2023-02-12T12:38:08,-21.280468940734863
humidity,71.49244040902622,pub4,2023-02-12T12:38:08,-20.10125994682312
airquality,good,pub4,2023-02-12T12:38:08,-18.92194890975952
humidity,67.72849042438168,pub4,2023-02-12T12:38:08,-17.843219995498657
airquality,good,pub4,2023-02-12T12:38:08,-16.723648071289062
humidity,14.363461593058462,pub4,2023-02-12T12:38:08,-15.702375888824463
airquality,good,pub4,2023-02-12T12:38:08,-14.58018708229065
humidity,84.57107760100952,pub4,2023-02-12T12:38:08,-13.134474992752075
airquality,smog,pub4,2023-02-12T12:38:08,-12.106856107711792
humidity,48.02390416194609,pub4,2023-02-12T12:38:08,-10.685131072998047
airquality,poor,pub4,2023-02-12T12:38:08,-9.66209602355957
humidity,43.51287028417238,pub1,2023-02-12T12:36:00,119.35751295089722
altitude,3431,pub2,2023-02-12T12:36:00,120.385085105896
humidity,91.02502247590584,pub3,2023-02-12T12:36:00,121.42140102386475
altitude,25212,pub5,2023-02-12T12:36:00,122.42843294143677
humidity,34.69001357609726,pub4,2023-02-12T12:38:08,-4.5596559047698975
altitude,34577,pub1,2023-02-12T12:36:00,124.55495095252991
humidity,93.21386320233165,pub2,2023-02-12T12:36:00,125.56341195106506
sound,77,pub3,2023-02-12T12:36:00,127.64026188850403
airquality,poor,pub5,2023-02-12T12:36:00,128.7055790424347
airquality,smog,pub4,2023-02-12T12:36:00,62.21602010726929
humidity,30.371392214616506,pub4,2023-02-12T12:36:00,63.219379901885986
pressure,966,pub4,2023-02-12T12:36:00,64.22191095352173
airquality,good,pub4,2023-02-12T12:36:00,65.22474408149719
humidity,76.25550186125865,pub4,2023-02-12T12:36:00,66.22795295715332
pressure,901,pub4,2023-02-12T12:36:00,67.2313060760498
airquality,good,pub4,2023-02-12T12:38:08,-59.76732397079468
humidity,14.586827252802648,pub4,2023-02-12T12:38:08,-58.76637291908264
pressure,934,pub4,2023-02-12T12:38:08,-57.765016078948975
airquality,good,pub4,2023-02-12T12:38:08,-56.763657093048096
humidity,77.41560831983745,pub4,2023-02-12T12:38:08,-55.76230001449585
pressure,1069,pub4,2023-02-12T12:38:08,-54.760961055755615
airquality,smog,pub4,2023-02-12T12:38:08,-53.759634017944336
humidity,94.66664929554629,pub4,2023-02-12T12:38:08,-52.75837993621826
pressure,934,pub4,2023-02-12T12:38:08,-51.75713300704956
airquality,good,pub4,2023-02-12T12:38:08,-50.75159001350403
humidity,15.619187908474512,pub4,2023-02-12T12:38:08,-49.74588108062744
pressure,909,pub4,2023-02-12T12:38:08,-48.74349403381348
airquality,good,pub4,2023-02-12T12:38:08,-47.74023509025574
humidity,37.245657215759074,pub4,2023-02-12T12:38:08,-46.72539710998535
