topic,content,publisher_id,timestamp,latency
sound,30,pub3,2023-02-12T12:25:20,-22.32171392440796
weather,icy,pub3,2023-02-12T12:25:20,-20.22983694076538
temperature,-9,pub3,2023-02-12T12:25:20,-19.225075006484985
sound,55,pub3,2023-02-12T12:25:20,-17.209044933319092
weather,foggy,pub3,2023-02-12T12:25:20,-15.173988103866577
temperature,63,pub3,2023-02-12T12:25:20,-14.135109901428223
sound,52,pub3,2023-02-12T12:25:20,-11.550204038619995
weather,icy,pub3,2023-02-12T12:25:20,-8.96832799911499
temperature,-38,pub3,2023-02-12T12:25:20,-7.876780986785889
sound,80,pub3,2023-02-12T12:25:20,-5.723433971405029
weather,icy,pub3,2023-02-12T12:25:20,-3.702338933944702
temperature,12,pub3,2023-02-12T12:25:20,-2.6382369995117188
sound,70,pub3,2023-02-12T12:25:20,-0.6337161064147949
weather,icy,pub3,2023-02-12T12:25:20,1.395461082458496
temperature,-67,pub3,2023-02-12T12:25:20,2.4237449169158936
sound,54,pub3,2023-02-12T12:25:20,5.289268970489502
weather,icy,pub3,2023-02-12T12:25:20,7.365573883056641
temperature,-79,pub3,2023-02-12T12:25:20,8.609704971313477
sound,51,pub3,2023-02-12T12:25:20,10.774764060974121
weather,foggy,pub3,2023-02-12T12:25:20,12.874771118164062
temperature,-89,pub3,2023-02-12T12:25:20,13.903120040893555
sound,47,pub3,2023-02-12T12:25:20,16.14283800125122
weather,foggy,pub3,2023-02-12T12:25:20,18.321346044540405
temperature,-43,pub3,2023-02-12T12:25:20,19.328248977661133
sound,36,pub3,2023-02-12T12:25:20,21.49663496017456
weather,icy,pub3,2023-02-12T12:25:20,23.820733070373535
temperature,-78,pub3,2023-02-12T12:25:20,24.947046041488647
sound,81,pub3,2023-02-12T12:25:20,27.112539052963257
weather,cloudy,pub3,2023-02-12T12:25:20,29.167213916778564
temperature,-72,pub3,2023-02-12T12:25:20,30.169836044311523
sound,75,pub3,2023-02-12T12:25:20,32.281009912490845
weather,rainy,pub4,2023-02-12T12:25:20,33.282087087631226
weather,sunny,pub5,2023-02-12T12:25:20,36.30283808708191
temperature,-70,pub4,2023-02-12T12:25:20,38.35914611816406
weather,rainy,pub2,2023-02-12T12:25:20,40.01435303688049
weather,icy,pub3,2023-02-12T12:25:20,43.296536922454834
temperature,-2,pub3,2023-02-12T12:25:20,49.06831693649292
sound,66,pub2,2023-02-12T12:25:20,51.12424898147583
temperature,-26,pub1,2023-02-12T12:25:20,52.26883411407471
sound,60,pub4,2023-02-12T12:25:20,55.574410915374756
weather,rainy,pub1,2023-02-12T12:25:20,57.71602511405945
sound,35,pub3,2023-02-12T12:25:20,59.77664303779602
weather,cloudy,pub4,2023-02-12T12:25:20,60.986006021499634
weather,cloudy,pub5,2023-02-12T12:25:20,64.30481195449829
temperature,-33,pub4,2023-02-12T12:25:20,66.78946805000305
weather,sunny,pub2,2023-02-12T12:25:20,67.79929089546204
weather,cloudy,pub3,2023-02-12T12:25:20,70.90126895904541
temperature,-37,pub3,2023-02-12T12:25:20,76.87255692481995
sound,30,pub2,2023-02-12T12:25:20,79.6690719127655
temperature,6,pub1,2023-02-12T12:25:20,80.69291496276855
sound,52,pub4,2023-02-12T12:25:20,84.28454089164734
weather,rainy,pub1,2023-02-12T12:25:20,86.8245940208435
sound,94,pub3,2023-02-12T12:25:20,89.44303107261658
weather,foggy,pub4,2023-02-12T12:25:20,90.44927597045898
weather,sunny,pub5,2023-02-12T12:25:20,93.67345094680786
temperature,40,pub4,2023-02-12T12:25:20,96.29172801971436
weather,cloudy,pub2,2023-02-12T12:25:20,97.30181789398193
weather,sunny,pub3,2023-02-12T12:25:20,100.44079303741455
temperature,82,pub3,2023-02-12T12:25:20,105.79668807983398
sound,63,pub2,2023-02-12T12:25:20,107.83922290802002
