topic,content,publisher_id,timestamp,latency
weather,foggy,pub1,2023-02-12T13:31:28,58.34848189353943
pressure,941,pub1,2023-02-12T13:31:28,60.350512981414795
weather,foggy,pub1,2023-02-12T13:31:28,63.356425046920776
pressure,1020,pub1,2023-02-12T13:31:28,65.36019611358643
weather,cloudy,pub1,2023-02-12T13:31:28,68.36716198921204
pressure,1015,pub1,2023-02-12T13:31:28,70.37027502059937
weather,sunny,pub1,2023-02-12T13:31:28,73.37669396400452
pressure,980,pub1,2023-02-12T13:31:28,75.38058590888977
weather,rainy,pub1,2023-02-12T13:31:28,78.3871328830719
pressure,935,pub1,2023-02-12T13:31:28,80.39068603515625
weather,foggy,pub1,2023-02-12T13:31:28,83.39689207077026
pressure,971,pub1,2023-02-12T13:31:28,85.40068292617798
weather,cloudy,pub1,2023-02-12T13:31:28,88.40691804885864
pressure,902,pub1,2023-02-12T13:31:28,90.41057705879211
weather,rainy,pub1,2023-02-12T13:33:36,-34.583751916885376
pressure,1042,pub1,2023-02-12T13:33:36,-32.579983949661255
weather,foggy,pub1,2023-02-12T13:33:36,-29.574449062347412
pressure,1032,pub1,2023-02-12T13:33:36,-27.571703910827637
weather,foggy,pub1,2023-02-12T13:33:36,-24.565016984939575
pressure,983,pub1,2023-02-12T13:33:36,-22.560861110687256
weather,icy,pub1,2023-02-12T13:33:36,-19.555811882019043
pressure,881,pub1,2023-02-12T13:33:36,-17.551883935928345
weather,sunny,pub1,2023-02-12T13:33:36,-14.545285940170288
pressure,1046,pub1,2023-02-12T13:33:36,-12.542423963546753
weather,rainy,pub1,2023-02-12T13:33:36,-9.536938905715942
pressure,903,pub1,2023-02-12T13:33:36,-7.533227920532227
weather,sunny,pub1,2023-02-12T13:33:36,-4.527292013168335
pressure,919,pub1,2023-02-12T13:33:36,-2.5231659412384033
weather,icy,pub1,2023-02-12T13:33:36,0.48674702644348145
pressure,980,pub1,2023-02-12T13:33:36,2.490523099899292
weather,rainy,pub1,2023-02-12T13:33:36,5.498230934143066
pressure,892,pub1,2023-02-12T13:33:36,7.50252890586853
weather,rainy,pub1,2023-02-12T13:33:36,10.511806964874268
pressure,955,pub1,2023-02-12T13:33:36,12.514909982681274
weather,foggy,pub1,2023-02-12T13:33:36,15.52092695236206
pressure,968,pub1,2023-02-12T13:33:36,17.52449107170105
weather,icy,pub1,2023-02-12T13:33:36,20.530256032943726
pressure,957,pub1,2023-02-12T13:33:36,22.533940076828003
weather,rainy,pub1,2023-02-12T13:33:36,25.540726900100708
pressure,1019,pub1,2023-02-12T13:33:36,27.543839931488037
weather,cloudy,pub1,2023-02-12T13:33:36,30.549036979675293
pressure,986,pub1,2023-02-12T13:33:36,32.55262899398804
weather,sunny,pub1,2023-02-12T13:33:36,35.558653116226196
pressure,1043,pub1,2023-02-12T13:33:36,37.562644958496094
weather,rainy,pub1,2023-02-12T13:33:36,40.56968402862549
pressure,936,pub1,2023-02-12T13:33:36,42.573468923568726
weather,foggy,pub1,2023-02-12T13:33:36,45.57957601547241
pressure,870,pub1,2023-02-12T13:33:36,47.583667039871216
weather,foggy,pub1,2023-02-12T13:33:36,50.5905179977417
pressure,884,pub1,2023-02-12T13:33:36,52.59459209442139
weather,foggy,pub1,2023-02-12T13:33:36,55.60084295272827
pressure,888,pub1,2023-02-12T13:33:36,57.603732109069824
weather,icy,pub1,2023-02-12T13:33:36,60.61040496826172
pressure,1027,pub1,2023-02-12T13:33:36,62.614192962646484
weather,foggy,pub1,2023-02-12T13:33:36,65.62052893638611
pressure,1059,pub1,2023-02-12T13:33:36,67.62462902069092
weather,cloudy,pub1,2023-02-12T13:33:36,70.63036799430847
pressure,957,pub1,2023-02-12T13:33:36,72.6350200176239
