topic,content,publisher_id,timestamp,latency
sound,53,pub1,2023-02-12T10:00:16,52.236857891082764
humidity,69.716132932856,pub1,2023-02-12T10:00:16,55.27063798904419
location,Australia,pub1,2023-02-12T10:00:16,56.28133010864258
sound,31,pub1,2023-02-12T10:00:16,57.285064935684204
humidity,33.23027514424132,pub1,2023-02-12T10:00:16,60.3340060710907
location,Asia,pub1,2023-02-12T10:00:16,61.3724410533905
sound,56,pub1,2023-02-12T10:00:16,62.4173469543457
humidity,52.50662875098879,pub1,2023-02-12T10:00:16,65.54444789886475
location,Africa,pub1,2023-02-12T10:00:16,66.80336499214172
sound,33,pub1,2023-02-12T10:00:16,67.80647397041321
humidity,89.3680398500046,pub1,2023-02-12T10:00:16,70.8924810886383
location,Africa,pub1,2023-02-12T10:00:16,71.91387605667114
sound,57,pub1,2023-02-12T10:00:16,72.9401969909668
humidity,65.97502651158307,pub1,2023-02-12T10:00:16,75.9778048992157
location,Europe,pub1,2023-02-12T10:00:16,76.98986005783081
sound,95,pub1,2023-02-12T10:00:16,78.04301404953003
humidity,60.19473243928534,pub1,2023-02-12T10:00:16,81.13682007789612
location,Australia,pub1,2023-02-12T10:00:16,82.19563102722168
sound,72,pub1,2023-02-12T10:00:16,83.22634100914001
humidity,80.61603000105684,pub1,2023-02-12T10:00:16,86.24672889709473
location,America,pub1,2023-02-12T10:00:16,87.25832009315491
sound,50,pub1,2023-02-12T10:00:16,88.28286910057068
humidity,97.42909862400977,pub1,2023-02-12T10:00:16,91.30450701713562
location,America,pub1,2023-02-12T10:00:16,92.30566000938416
sound,72,pub1,2023-02-12T10:00:16,93.32594799995422
humidity,10.803632977040596,pub1,2023-02-12T10:00:16,96.36018204689026
location,Australia,pub1,2023-02-12T10:00:16,97.36834192276001
sound,40,pub1,2023-02-12T10:00:16,98.40996503829956
humidity,37.637247035862714,pub1,2023-02-12T10:00:16,101.43028211593628
location,Europe,pub1,2023-02-12T10:00:16,102.43961310386658
