topic,content,publisher_id,timestamp,latency
airquality,poor,pub2,2023-02-12T13:22:56,-4.63736891746521
altitude,3096,pub2,2023-02-12T13:22:56,-1.1022911071777344
light,450,pub2,2023-02-12T13:22:56,0.005124092102050781
airquality,smog,pub2,2023-02-12T13:22:56,1.0471150875091553
altitude,6529,pub2,2023-02-12T13:22:56,4.22931694984436
light,1600,pub2,2023-02-12T13:22:56,5.972008943557739
airquality,good,pub2,2023-02-12T13:22:56,7.037406921386719
altitude,5369,pub2,2023-02-12T13:22:56,10.559288024902344
light,800,pub2,2023-02-12T13:22:56,11.573641061782837
airquality,good,pub2,2023-02-12T13:22:56,12.62054991722107
altitude,10989,pub2,2023-02-12T13:22:56,15.678086996078491
light,1600,pub2,2023-02-12T13:22:56,16.721381902694702
airquality,smog,pub2,2023-02-12T13:22:56,17.74173092842102
altitude,1299,pub2,2023-02-12T13:22:56,20.769803047180176
light,450,pub2,2023-02-12T13:22:56,21.780925989151
airquality,poor,pub2,2023-02-12T13:22:56,22.7893168926239
altitude,30389,pub2,2023-02-12T13:22:56,25.846560955047607
light,1600,pub2,2023-02-12T13:22:56,26.854697942733765
airquality,good,pub2,2023-02-12T13:22:56,27.945364952087402
altitude,14205,pub2,2023-02-12T13:22:56,31.257786989212036
light,450,pub2,2023-02-12T13:22:56,32.26087307929993
airquality,poor,pub2,2023-02-12T13:22:56,33.26276707649231
altitude,38349,pub2,2023-02-12T13:22:56,36.25104594230652
light,450,pub2,2023-02-12T13:22:56,37.2531259059906
airquality,smog,pub2,2023-02-12T13:22:56,38.254859924316406
altitude,33103,pub2,2023-02-12T13:22:56,41.2614688873291
light,1100,pub2,2023-02-12T13:22:56,42.263242959976196
airquality,smog,pub2,2023-02-12T13:22:56,43.26617193222046
altitude,27893,pub2,2023-02-12T13:22:56,46.27184796333313
light,1100,pub2,2023-02-12T13:22:56,47.27488088607788
airquality,poor,pub2,2023-02-12T13:22:56,48.27734398841858
light,1100,pub1,2023-02-12T13:22:56,49.27920603752136
altitude,18158,pub7,2023-02-12T13:22:56,50.28072690963745
sound,31,pub3,2023-02-12T13:22:56,51.316128969192505
sound,85,pub5,2023-02-12T13:22:56,54.456517934799194
light,1600,pub7,2023-02-12T13:22:56,58.76380801200867
temperature,57,pub8,2023-02-12T13:22:56,61.9767050743103
altitude,11533,pub5,2023-02-12T13:22:56,63.01736807823181
light,450,pub6,2023-02-12T13:22:56,64.03811597824097
temperature,-96,pub3,2023-02-12T13:22:56,68.21398496627808
altitude,24896,pub4,2023-02-12T13:22:56,69.22998595237732
altitude,19814,pub2,2023-02-12T13:22:56,74.1463930606842
temperature,18,pub1,2023-02-12T13:22:56,75.18824696540833
airquality,smog,pub3,2023-02-12T13:22:56,77.7083649635315
altitude,26600,pub8,2023-02-12T13:22:56,79.71480894088745
light,1600,pub5,2023-02-12T13:22:56,80.71936702728271
light,1100,pub2,2023-02-12T13:22:56,82.73816108703613
altitude,32880,pub1,2023-02-12T13:22:56,83.74405288696289
temperature,-56,pub7,2023-02-12T13:22:56,84.98647403717041
light,1600,pub3,2023-02-12T13:22:56,86.0598840713501
sound,42,pub4,2023-02-12T13:22:56,87.07852292060852
light,1100,pub8,2023-02-12T13:22:56,88.08358907699585
airquality,smog,pub2,2023-02-12T13:22:56,91.17056393623352
light,1600,pub1,2023-02-12T13:22:56,92.18184900283813
altitude,18932,pub7,2023-02-12T13:22:56,93.33450198173523
sound,34,pub3,2023-02-12T13:22:56,94.35154390335083
sound,68,pub5,2023-02-12T13:22:56,98.75506401062012
light,800,pub7,2023-02-12T13:22:56,104.36851501464844
temperature,-8,pub8,2023-02-12T13:22:56,109.07244396209717
altitude,33445,pub5,2023-02-12T13:22:56,110.16053199768066
