topic,content,publisher_id,timestamp,latency
airquality,poor,pub2,2023-02-12T14:18:24,-31.05589509010315
humidity,76.56589179240817,pub2,2023-02-12T14:18:24,-30.054195880889893
light,800,pub2,2023-02-12T14:18:24,-28.051290035247803
airquality,good,pub2,2023-02-12T14:18:24,-26.04936408996582
humidity,10.189195353985927,pub2,2023-02-12T14:18:24,-25.047656059265137
light,450,pub2,2023-02-12T14:18:24,-23.043076038360596
airquality,good,pub2,2023-02-12T14:18:24,-21.03961992263794
humidity,34.17967425281459,pub2,2023-02-12T14:18:24,-20.03715705871582
light,800,pub2,2023-02-12T14:18:24,-18.033191919326782
airquality,smog,pub2,2023-02-12T14:18:24,-16.030025005340576
humidity,17.88767374937946,pub2,2023-02-12T14:18:24,-15.027978897094727
light,800,pub2,2023-02-12T14:18:24,-13.02266001701355
airquality,good,pub2,2023-02-12T14:18:24,-11.019771099090576
humidity,26.89872568590335,pub2,2023-02-12T14:18:24,-10.017375946044922
light,800,pub2,2023-02-12T14:18:24,-8.01390290260315
airquality,poor,pub2,2023-02-12T14:18:24,-6.009774923324585
humidity,92.50379150230434,pub2,2023-02-12T14:18:24,-5.007688045501709
light,800,pub2,2023-02-12T14:18:24,-3.003951072692871
airquality,poor,pub2,2023-02-12T14:18:24,-1.000946044921875
humidity,94.06445376998433,pub2,2023-02-12T14:18:24,0.0011429786682128906
light,450,pub2,2023-02-12T14:18:24,2.00478196144104
airquality,smog,pub2,2023-02-12T14:18:24,4.007359981536865
humidity,53.58045079414077,pub2,2023-02-12T14:18:24,5.009898900985718
light,1100,pub2,2023-02-12T14:18:24,7.013676881790161
airquality,smog,pub2,2023-02-12T14:18:24,9.0160551071167
humidity,80.82882294965154,pub2,2023-02-12T14:18:24,10.017937898635864
light,450,pub2,2023-02-12T14:18:24,12.02035903930664
airquality,smog,pub2,2023-02-12T14:18:24,14.02358102798462
humidity,17.192447373141427,pub2,2023-02-12T14:18:24,15.026946067810059
light,1600,pub2,2023-02-12T14:18:24,17.031886100769043
humidity,18.725909729375186,pub5,2023-02-12T14:18:24,20.03861904144287
airquality,poor,pub6,2023-02-12T14:18:24,22.04271101951599
humidity,40.786367133104015,pub3,2023-02-12T14:18:24,24.04739499092102
pressure,995,pub1,2023-02-12T14:18:24,25.048902988433838
humidity,57.013440828546834,pub8,2023-02-12T14:18:24,27.052916049957275
airquality,good,pub14,2023-02-12T14:18:24,28.05466604232788
altitude,27399,pub13,2023-02-12T14:18:24,29.056862115859985
humidity,80.84468504751348,pub4,2023-02-12T14:18:24,31.06081795692444
airquality,good,pub2,2023-02-12T14:18:24,32.062838077545166
humidity,11.687105261761477,pub6,2023-02-12T14:18:24,36.07543897628784
airquality,poor,pub10,2023-02-12T14:18:24,37.07756304740906
light,800,pub1,2023-02-12T14:18:24,39.0813729763031
pressure,981,pub9,2023-02-12T14:18:24,40.08301591873169
humidity,89.28381132468549,pub13,2023-02-12T14:18:24,43.089492082595825
humidity,46.11868188455219,pub7,2023-02-12T14:18:24,44.091119050979614
pressure,894,pub4,2023-02-12T14:18:24,45.092264890670776
humidity,20.24227346520786,pub2,2023-02-12T14:18:24,46.094321966171265
altitude,11103,pub10,2023-02-12T14:18:24,51.103041887283325
humidity,12.007752679674816,pub9,2023-02-12T14:18:24,54.11067295074463
altitude,4185,pub8,2023-02-12T14:18:24,55.11214089393616
light,1600,pub14,2023-02-12T14:18:24,56.113914012908936
light,1100,pub13,2023-02-12T14:18:24,57.115453004837036
light,1600,pub7,2023-02-12T14:18:24,58.11691904067993
humidity,29.266859012443014,pub11,2023-02-12T14:18:24,61.12297201156616
altitude,12738,pub12,2023-02-12T14:18:24,63.12615489959717
light,1100,pub6,2023-02-12T14:18:24,64.12799000740051
humidity,89.25734094285761,pub10,2023-02-12T14:18:24,65.13085603713989
airquality,poor,pub3,2023-02-12T14:18:24,66.13249206542969
altitude,22113,pub1,2023-02-12T14:18:24,67.13595390319824
altitude,2131,pub9,2023-02-12T14:18:24,68.13838410377502
