topic,content,publisher_id,timestamp,latency
sound,53,pub1,2023-02-12T10:00:16,52.23687696456909
light,450,pub1,2023-02-12T10:00:16,53.23958611488342
humidity,69.716132932856,pub1,2023-02-12T10:00:16,55.26649808883667
sound,31,pub1,2023-02-12T10:00:16,57.284849882125854
light,1100,pub1,2023-02-12T10:00:16,58.31334400177002
humidity,33.23027514424132,pub1,2023-02-12T10:00:16,60.33381700515747
sound,56,pub1,2023-02-12T10:00:16,62.416743993759155
light,450,pub1,2023-02-12T10:00:16,63.52523994445801
humidity,52.50662875098879,pub1,2023-02-12T10:00:16,65.54412698745728
sound,33,pub1,2023-02-12T10:00:16,67.80700492858887
light,800,pub1,2023-02-12T10:00:16,68.81289100646973
humidity,89.3680398500046,pub1,2023-02-12T10:00:16,70.89221906661987
sound,57,pub1,2023-02-12T10:00:16,72.94069504737854
light,800,pub1,2023-02-12T10:00:16,73.95334911346436
humidity,65.97502651158307,pub1,2023-02-12T10:00:16,75.97754406929016
sound,95,pub1,2023-02-12T10:00:16,78.04550790786743
light,1600,pub1,2023-02-12T10:00:16,79.05805897712708
humidity,60.19473243928534,pub1,2023-02-12T10:00:16,81.13656306266785
sound,72,pub1,2023-02-12T10:00:16,83.1898889541626
light,1100,pub1,2023-02-12T10:00:16,84.2028501033783
humidity,80.61603000105684,pub1,2023-02-12T10:00:16,86.24645805358887
sound,50,pub1,2023-02-12T10:00:16,88.28939390182495
light,1100,pub1,2023-02-12T10:00:16,89.2987449169159
humidity,97.42909862400977,pub1,2023-02-12T10:00:16,91.30424499511719
sound,72,pub1,2023-02-12T10:00:16,93.32569408416748
light,800,pub1,2023-02-12T10:00:16,94.35611200332642
humidity,10.803632977040596,pub1,2023-02-12T10:00:16,96.35992288589478
sound,40,pub1,2023-02-12T10:00:16,98.40972208976746
light,450,pub1,2023-02-12T10:00:16,99.41597509384155
humidity,37.637247035862714,pub1,2023-02-12T10:00:16,101.43054103851318
