topic,content,publisher_id,timestamp,latency
airquality,poor,pub1,2023-02-12T14:16:16,-11.385679960250854
altitude,312,pub1,2023-02-12T14:16:16,-10.38444995880127
airquality,good,pub1,2023-02-12T14:16:16,-9.374531984329224
altitude,30500,pub1,2023-02-12T14:16:16,-8.366233110427856
airquality,good,pub1,2023-02-12T14:16:16,-7.352333068847656
altitude,8368,pub1,2023-02-12T14:16:16,-6.293704986572266
airquality,poor,pub1,2023-02-12T14:16:16,-5.291224956512451
altitude,15265,pub1,2023-02-12T14:16:16,-4.262276887893677
airquality,good,pub1,2023-02-12T14:16:16,-3.2608439922332764
altitude,1917,pub1,2023-02-12T14:16:16,-2.213732957839966
airquality,smog,pub1,2023-02-12T14:16:16,-1.2124180793762207
altitude,38055,pub1,2023-02-12T14:16:16,-0.2103428840637207
airquality,good,pub1,2023-02-12T14:16:16,0.854072093963623
altitude,25724,pub1,2023-02-12T14:16:16,1.9287700653076172
airquality,smog,pub1,2023-02-12T14:16:16,2.9609289169311523
altitude,24522,pub1,2023-02-12T14:16:16,4.005139112472534
airquality,good,pub1,2023-02-12T14:16:16,5.009114027023315
altitude,8106,pub1,2023-02-12T14:16:16,6.025325059890747
airquality,good,pub1,2023-02-12T14:16:16,7.0269269943237305
altitude,39240,pub1,2023-02-12T14:16:16,8.044286012649536
airquality,smog,pub1,2023-02-12T14:16:16,9.05299997329712
altitude,10581,pub1,2023-02-12T14:16:16,10.25804090499878
airquality,smog,pub1,2023-02-12T14:16:16,11.269844055175781
altitude,27923,pub1,2023-02-12T14:16:16,12.281671047210693
airquality,smog,pub1,2023-02-12T14:16:16,13.305933952331543
altitude,15040,pub1,2023-02-12T14:16:16,14.308904886245728
airquality,poor,pub1,2023-02-12T14:16:16,15.45150089263916
altitude,16813,pub1,2023-02-12T14:16:16,16.595009088516235
airquality,good,pub1,2023-02-12T14:16:16,17.59813404083252
altitude,24485,pub1,2023-02-12T14:16:16,18.612804889678955
airquality,good,pub1,2023-02-12T14:16:16,19.649842023849487
altitude,3092,pub1,2023-02-12T14:16:16,20.659329891204834
airquality,smog,pub1,2023-02-12T14:16:16,21.750519037246704
altitude,34326,pub1,2023-02-12T14:16:16,22.752705097198486
airquality,poor,pub1,2023-02-12T14:16:16,23.76127290725708
altitude,12514,pub1,2023-02-12T14:16:16,24.763468980789185
airquality,poor,pub1,2023-02-12T14:16:16,25.788326025009155
altitude,26839,pub1,2023-02-12T14:16:16,26.790880918502808
airquality,poor,pub1,2023-02-12T14:16:16,27.79928493499756
altitude,28115,pub1,2023-02-12T14:16:16,28.80394697189331
airquality,smog,pub1,2023-02-12T14:16:16,29.807496070861816
altitude,18630,pub1,2023-02-12T14:16:16,30.939905881881714
airquality,poor,pub1,2023-02-12T14:16:16,31.94643211364746
altitude,39041,pub1,2023-02-12T14:16:16,33.04143500328064
airquality,poor,pub1,2023-02-12T14:16:16,34.045114040374756
altitude,13306,pub1,2023-02-12T14:16:16,35.048907995224
airquality,poor,pub1,2023-02-12T14:16:16,36.149507999420166
altitude,18047,pub1,2023-02-12T14:16:16,37.180355072021484
airquality,poor,pub1,2023-02-12T14:16:16,38.18232798576355
altitude,19253,pub1,2023-02-12T14:16:16,39.18365693092346
airquality,good,pub1,2023-02-12T14:16:16,40.185107946395874
sound,83,pub4,2023-02-12T14:16:16,41.18560194969177
sound,60,pub5,2023-02-12T14:16:16,42.18755888938904
airquality,poor,pub8,2023-02-12T14:16:16,43.18997001647949
airquality,smog,pub7,2023-02-12T14:16:16,44.19138789176941
sound,73,pub3,2023-02-12T14:16:16,45.19281601905823
airquality,good,pub6,2023-02-12T14:16:16,46.19358992576599
airquality,good,pub13,2023-02-12T14:16:16,47.195072889328
sound,68,pub11,2023-02-12T14:16:16,48.19658708572388
humidity,77.50025871944193,pub9,2023-02-12T14:16:16,49.19849991798401
