topic,content,publisher_id,timestamp,latency
location,Africa,pub1,2023-02-12T13:31:28,-34.12654495239258
location,America,pub1,2023-02-12T13:31:28,-33.12410306930542
location,Europe,pub1,2023-02-12T13:31:28,-32.10518193244934
location,Australia,pub1,2023-02-12T13:31:28,-31.101646900177002
location,America,pub1,2023-02-12T13:31:28,-30.097767114639282
location,America,pub1,2023-02-12T13:31:28,-29.094274044036865
location,Australia,pub1,2023-02-12T13:31:28,-28.09090495109558
location,Australia,pub1,2023-02-12T13:31:28,-27.087451934814453
location,America,pub1,2023-02-12T13:31:28,-26.08467197418213
location,America,pub1,2023-02-12T13:31:28,-25.081756114959717
location,Australia,pub1,2023-02-12T13:31:28,-24.07896089553833
location,Australia,pub1,2023-02-12T13:31:28,-23.0766019821167
location,Africa,pub1,2023-02-12T13:31:28,-22.072976112365723
location,Europe,pub1,2023-02-12T13:31:28,-21.06998300552368
location,America,pub1,2023-02-12T13:31:28,-20.06763792037964
location,Australia,pub1,2023-02-12T13:31:28,-19.064424991607666
location,Africa,pub1,2023-02-12T13:31:28,-18.061320066452026
location,Australia,pub1,2023-02-12T13:31:28,-17.05776309967041
location,America,pub1,2023-02-12T13:31:28,-16.054831981658936
location,Asia,pub1,2023-02-12T13:31:28,-15.052103996276855
location,Asia,pub1,2023-02-12T13:31:28,-14.049238920211792
location,Australia,pub1,2023-02-12T13:31:28,-13.048312902450562
location,Australia,pub1,2023-02-12T13:31:28,-12.04454493522644
location,Africa,pub1,2023-02-12T13:31:28,-11.042107105255127
location,Australia,pub1,2023-02-12T13:31:28,-10.03875207901001
location,Australia,pub1,2023-02-12T13:31:28,-9.035957098007202
location,Europe,pub1,2023-02-12T13:31:28,-8.03246808052063
location,Asia,pub1,2023-02-12T13:31:28,-7.0295209884643555
location,America,pub1,2023-02-12T13:31:28,-6.026639938354492
location,Australia,pub1,2023-02-12T13:31:28,-5.023884057998657
location,Africa,pub1,2023-02-12T13:31:28,-4.020849943161011
location,Australia,pub1,2023-02-12T13:31:28,-3.017198085784912
location,Europe,pub1,2023-02-12T13:31:28,-2.0144309997558594
location,Europe,pub1,2023-02-12T13:31:28,-1.011643886566162
location,Europe,pub1,2023-02-12T13:31:28,-0.008234977722167969
location,Asia,pub1,2023-02-12T13:31:28,0.9943959712982178
location,Asia,pub1,2023-02-12T13:31:28,1.9972069263458252
location,Australia,pub1,2023-02-12T13:31:28,2.9997589588165283
location,Asia,pub1,2023-02-12T13:31:28,4.002266883850098
location,Asia,pub1,2023-02-12T13:31:28,5.005072116851807
location,Australia,pub1,2023-02-12T13:31:28,6.00779390335083
location,America,pub1,2023-02-12T13:31:28,7.015798091888428
location,Africa,pub1,2023-02-12T13:31:28,8.021429061889648
location,Africa,pub1,2023-02-12T13:31:28,9.02462911605835
location,Africa,pub1,2023-02-12T13:31:28,10.027268886566162
location,America,pub1,2023-02-12T13:31:28,11.029576063156128
location,Europe,pub1,2023-02-12T13:31:28,12.032577991485596
location,America,pub1,2023-02-12T13:31:28,13.03568696975708
location,Asia,pub1,2023-02-12T13:31:28,14.039828062057495
location,Asia,pub1,2023-02-12T13:31:28,15.042939901351929
location,Europe,pub1,2023-02-12T13:31:28,16.046690940856934
location,Africa,pub1,2023-02-12T13:31:28,17.04979109764099
location,Europe,pub1,2023-02-12T13:31:28,18.05277705192566
location,Europe,pub1,2023-02-12T13:31:28,19.05632495880127
location,Australia,pub1,2023-02-12T13:31:28,20.059652090072632
location,America,pub1,2023-02-12T13:31:28,21.065463066101074
location,America,pub1,2023-02-12T13:31:28,22.06986689567566
location,Africa,pub1,2023-02-12T13:31:28,23.073462963104248
location,America,pub1,2023-02-12T13:31:28,24.077245950698853
