topic,content,publisher_id,timestamp,latency
weather,rainy,pub7,2023-02-12T14:09:52,-47.305542945861816
light,800,pub7,2023-02-12T14:09:52,-46.29165005683899
weather,sunny,pub7,2023-02-12T14:09:52,-45.196759939193726
light,1100,pub7,2023-02-12T14:09:52,-44.0322699546814
weather,rainy,pub7,2023-02-12T14:09:52,-43.00241804122925
light,1100,pub7,2023-02-12T14:09:52,-41.947324991226196
weather,icy,pub7,2023-02-12T14:09:52,-40.93109703063965
light,450,pub7,2023-02-12T14:09:52,-39.843225955963135
weather,cloudy,pub7,2023-02-12T14:09:52,-38.5559139251709
light,800,pub7,2023-02-12T14:09:52,-37.53220295906067
weather,sunny,pub7,2023-02-12T14:09:52,-36.2210259437561
light,1600,pub7,2023-02-12T14:09:52,-35.217864990234375
weather,rainy,pub7,2023-02-12T14:09:52,-34.21275806427002
light,450,pub7,2023-02-12T14:09:52,-33.20806002616882
weather,icy,pub7,2023-02-12T14:09:52,-32.20567011833191
light,450,pub7,2023-02-12T14:09:52,-31.16284203529358
weather,cloudy,pub7,2023-02-12T14:09:52,-29.870553016662598
light,1600,pub7,2023-02-12T14:09:52,-28.83907699584961
weather,icy,pub7,2023-02-12T14:09:52,-27.75176191329956
light,1600,pub7,2023-02-12T14:09:52,-26.722999095916748
weather,icy,pub7,2023-02-12T14:09:52,-25.71742010116577
light,800,pub7,2023-02-12T14:09:52,-24.713998079299927
weather,icy,pub7,2023-02-12T14:09:52,-23.710434913635254
light,1100,pub7,2023-02-12T14:09:52,-22.67743492126465
weather,cloudy,pub7,2023-02-12T14:09:52,-21.676448106765747
light,450,pub7,2023-02-12T14:09:52,-20.675323009490967
weather,rainy,pub7,2023-02-12T14:09:52,-19.34184503555298
light,450,pub7,2023-02-12T14:09:52,-18.329240083694458
weather,cloudy,pub7,2023-02-12T14:09:52,-17.280776977539062
light,1600,pub7,2023-02-12T14:09:52,-16.22907304763794
weather,icy,pub7,2023-02-12T14:09:52,-15.130147933959961
light,1600,pub7,2023-02-12T14:09:52,-14.044328927993774
weather,cloudy,pub7,2023-02-12T14:09:52,-11.90155291557312
light,1600,pub7,2023-02-12T14:09:52,-10.898924112319946
weather,sunny,pub7,2023-02-12T14:09:52,-9.89021110534668
light,450,pub7,2023-02-12T14:09:52,-8.826678037643433
weather,cloudy,pub7,2023-02-12T14:09:52,-7.819880962371826
light,1100,pub7,2023-02-12T14:09:52,-6.810305118560791
weather,cloudy,pub7,2023-02-12T14:09:52,-5.749903917312622
light,1600,pub7,2023-02-12T14:09:52,-4.746581077575684
weather,foggy,pub7,2023-02-12T14:09:52,-3.744779109954834
light,1600,pub7,2023-02-12T14:09:52,-2.742250919342041
weather,sunny,pub7,2023-02-12T14:09:52,-1.7403600215911865
light,800,pub7,2023-02-12T14:09:52,-0.7369890213012695
weather,foggy,pub7,2023-02-12T14:09:52,0.26791810989379883
light,450,pub7,2023-02-12T14:09:52,1.2700960636138916
weather,sunny,pub7,2023-02-12T14:09:52,2.3098390102386475
light,800,pub7,2023-02-12T14:09:52,3.7577619552612305
weather,cloudy,pub7,2023-02-12T14:09:52,4.980259895324707
light,800,pub7,2023-02-12T14:09:52,5.987910985946655
weather,rainy,pub7,2023-02-12T14:09:52,7.227020978927612
weather,sunny,pub4,2023-02-12T14:09:52,8.530764102935791
altitude,21313,pub2,2023-02-12T14:09:52,9.540175914764404
weather,rainy,pub1,2023-02-12T14:09:52,11.785892963409424
altitude,9761,pub3,2023-02-12T14:09:52,12.789381980895996
light,450,pub5,2023-02-12T14:09:52,13.795161962509155
weather,foggy,pub6,2023-02-12T14:09:52,14.810930013656616
weather,icy,pub10,2023-02-12T14:09:52,16.05667805671692
light,450,pub8,2023-02-12T14:09:52,17.08549404144287
location,Africa,pub9,2023-02-12T14:09:52,18.09367799758911
pressure,1036,pub4,2023-02-12T14:09:52,-47.30343699455261
sound,65,pub4,2023-02-12T14:09:52,-46.29496192932129
location,America,pub4,2023-02-12T14:09:52,-45.199233055114746
pressure,874,pub4,2023-02-12T14:09:52,-44.04097008705139
sound,36,pub4,2023-02-12T14:09:52,-42.98345398902893
location,America,pub4,2023-02-12T14:09:52,-41.93744897842407
pressure,1037,pub4,2023-02-12T14:09:52,-40.93079090118408
sound,37,pub4,2023-02-12T14:09:52,-39.84355902671814
location,Europe,pub4,2023-02-12T14:09:52,-38.555583000183105
pressure,871,pub4,2023-02-12T14:09:52,-37.53191900253296
sound,86,pub4,2023-02-12T14:09:52,-36.22074890136719
location,Australia,pub4,2023-02-12T14:09:52,-35.21758198738098
pressure,875,pub4,2023-02-12T14:09:52,-34.21216702461243
sound,76,pub4,2023-02-12T14:09:52,-33.2077751159668
location,America,pub4,2023-02-12T14:09:52,-32.20538902282715
pressure,1050,pub4,2023-02-12T14:09:52,-31.161712884902954
sound,47,pub4,2023-02-12T14:09:52,-29.870261907577515
location,Africa,pub4,2023-02-12T14:09:52,-28.838804006576538
pressure,1013,pub4,2023-02-12T14:09:52,-27.751403093338013
sound,76,pub4,2023-02-12T14:09:52,-26.72210192680359
location,Europe,pub4,2023-02-12T14:09:52,-25.713759899139404
pressure,1056,pub4,2023-02-12T14:09:52,-24.70148801803589
sound,87,pub4,2023-02-12T14:09:52,-23.63696599006653
location,Africa,pub4,2023-02-12T14:09:52,-22.61786198616028
pressure,927,pub4,2023-02-12T14:09:52,-21.616513967514038
sound,32,pub4,2023-02-12T14:09:52,-20.61426591873169
location,Europe,pub4,2023-02-12T14:09:52,-19.339055061340332
pressure,1084,pub4,2023-02-12T14:09:52,-18.32896590232849
sound,56,pub4,2023-02-12T14:09:52,-17.28049111366272
location,Europe,pub4,2023-02-12T14:09:52,-16.228743076324463
pressure,1068,pub4,2023-02-12T14:09:52,-15.129864931106567
sound,62,pub4,2023-02-12T14:09:52,-14.043926000595093
location,Asia,pub4,2023-02-12T14:09:52,-11.901268005371094
pressure,883,pub4,2023-02-12T14:09:52,-10.898644924163818
sound,32,pub4,2023-02-12T14:09:52,-9.889631032943726
location,Europe,pub4,2023-02-12T14:09:52,-8.826390981674194
